artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes,Duration_min,Value_percentage,energy_perc,speechiness_perc,acousticness_perc,liveness_perc,valence_perc
jimmy eat world,the middle,165853,False,2001,78,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,rock,2.7642166666666665,2.7642166666666665,65.94871794871796,84.98498498498498,9.131944444444445,4.154535274356103,6.799531066822978,92.80575539568345
train,drops of jupiter (tell me),259933,False,2001,77,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,pop,4.332216666666667,4.332216666666667,49.333333333333336,63.86386386386387,4.791666666666667,17.133258678611423,18.053927315357562,51.07913669064749
geri halliwell,it's raining men,254640,False,2001,62,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,pop,4.244,4.244,65.33333333333333,92.992992992993,7.760416666666667,7.054871220604703,37.280187573270815,62.076053442959925
blu cantrell,hit 'em up style (oops!),250706,False,2001,71,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,pop,4.178433333333333,4.178433333333333,68.41025641025642,77.37737737737737,10.173611111111112,22.508398656215007,47.362250879249714,68.55087358684482
britney spears,i'm a slave 4 u,203600,False,2001,69,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,pop,3.393333333333333,3.3933333333333335,86.87179487179488,84.38438438438438,18.40277777777778,46.472564389697645,12.543962485345839,98.97225077081193
kylie minogue,in your eyes,197826,False,2001,62,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,pop,3.2971,3.2971,70.66666666666667,89.4894894894895,11.666666666666666,14.893617021276595,7.983587338804219,72.86742034943472
missy elliott,one minute man (feat. ludacris),252986,True,2001,57,0.622,0.669,9,-8.419,1,0.329,0.0266,2.97e-06,0.152,0.57,93.839,hip hop,4.216433333333334,4.216433333333334,63.794871794871796,66.96696696696696,57.11805555555556,2.978723404255319,17.819460726846426,58.58170606372045
mary j. blige,family affair,265866,False,2001,76,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,pop,4.4311,4.4311,93.43589743589745,55.15515515515516,7.79513888888889,14.781634938409855,10.11723329425557,99.58890030832477
limp bizkit,rollin' (air raid vehicle),213760,True,2000,73,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,metal,3.562666666666667,3.562666666666667,61.846153846153854,93.3933933933934,29.687500000000007,0.6618141097424413,24.150058616647126,72.86742034943472
lasgo,something,220973,False,2001,65,0.643,0.981,7,-6.644,0,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,pop,3.682883333333333,3.6828833333333333,65.94871794871796,98.1981981981982,7.621527777777779,3.0347144456886896,12.895662368112545,39.05447070914697
iio,rapture (feat.nadia ali),253586,False,2006,54,0.661,0.855,8,-8.403,1,0.0377,0.0722,0.0185,0.199,0.601,123.943,Dance/Electronic,4.2264333333333335,4.2264333333333335,67.7948717948718,85.58558558558559,6.545138888888889,8.085106382978724,23.329425556858148,61.76772867420349
emma bunton,what took you so long?,241000,False,2001,54,0.668,0.772,9,-5.4,0,0.0307,0.123,0.0,0.341,0.911,118.011,pop,4.016666666666667,4.016666666666667,68.51282051282051,77.27727727727728,5.329861111111112,13.773796192609183,39.97655334114889,93.62795477903391
112,it's over now,264933,False,2001,57,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,hip hop,4.41555,4.41555,67.6923076923077,71.07107107107107,7.100694444444445,1.187010078387458,8.628370457209849,23.946557040082222
blue,all rise,223546,False,2001,63,0.721,0.737,5,-2.734,0,0.0324,0.121,0.0,0.165,0.931,97.996,pop,3.7257666666666656,3.7257666666666664,73.94871794871794,73.77377377377378,5.625,13.5498320268757,19.343493552168816,95.68345323741008
jessica simpson,irresistible,194026,False,2001,43,0.657,0.965,8,-2.771,0,0.0556,0.0285,8.84e-05,0.0552,0.669,93.013,pop,3.2337666666666665,3.2337666666666665,67.38461538461539,96.5965965965966,9.652777777777779,3.1914893617021276,6.471277842907385,68.75642343268244
crazy town,butterfly,216733,False,1999,71,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,rock,3.612216666666667,3.612216666666667,75.48717948717949,81.18118118118119,14.062500000000004,0.14781634938409854,12.543962485345839,62.589928057553955
michael jackson,you rock my world,337733,False,2001,64,0.854,0.673,4,-3.132,0,0.185,0.038,0.000227,0.255,0.955,95.0,pop,5.6288833333333335,5.6288833333333335,87.58974358974359,67.36736736736736,32.11805555555556,4.25531914893617,29.89449003516999,98.15005138746146
eve,let me blow ya mind,230133,True,2001,73,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,hip hop,3.83555,3.83555,93.12820512820514,55.755755755755764,18.57638888888889,27.0996640537514,8.311840562719814,92.1891058581706
jennifer lopez,ain't it funny,246160,False,2001,0,0.707,0.869,5,-4.525,0,0.0481,0.104,0.000121,0.0813,0.621,99.825,hip hop,4.102666666666667,4.102666666666667,72.51282051282051,86.98698698698699,8.350694444444445,11.646136618141096,9.531066822977726,63.82322713257965
brandy,another day in paradise - r&b-version,271626,False,2002,50,0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,hip hop,4.5271,4.5271,71.7948717948718,78.77877877877879,5.677083333333334,0.7458006718924972,8.487690504103167,57.14285714285715
nickelback,how you remind me,223840,False,2001,78,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,rock,3.7306666666666666,3.7306666666666666,45.743589743589745,76.47647647647648,5.729166666666667,0.1511758118701008,11.606096131301289,55.80678314491264
daft punk,one more time,320357,False,2001,76,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,hip hop,5.339283333333333,5.339283333333333,62.871794871794876,69.76976976976977,23.090277777777782,2.1724524076147818,38.92145369284877,48.92086330935252
outkast,ms. jackson,270506,True,2000,82,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,hip hop,4.5084333333333335,4.5084333333333335,86.46153846153845,80.68068068068068,46.70138888888889,16.013437849944008,9.038686987104338,63.00102774922919
fragma,everytime you need me - radio version,213346,False,2001,50,0.682,0.917,11,-5.459,0,0.0318,0.15,0.0676,0.34,0.79,137.029,pop,3.5557666666666665,3.5557666666666665,69.94871794871796,91.7917917917918,5.520833333333334,16.797312430011196,39.85932004689332,81.19218910585818
mariah carey,loverboy,229173,False,2001,42,0.721,0.79,1,-4.125,1,0.124,0.183,0.0,0.1,0.821,103.141,pop,3.81955,3.81955,73.94871794871794,79.07907907907908,21.52777777777778,20.492721164613663,11.723329425556859,84.37821171634121
dido,thank you,218360,False,1999,73,0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,pop,3.6393333333333335,3.6393333333333335,74.35897435897436,58.35835835835835,7.4131944444444455,33.59462486002239,7.796014067995312,78.31449126413156
joe,stutter (feat. mystikal) - double take remix,213026,False,2000,57,0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989,pop,3.5504333333333333,3.5504333333333333,78.66666666666667,75.97597597597597,20.312500000000004,5.74468085106383,36.34232121922626,69.5786228160329
p.o.d.,youth of the nation,256240,False,2001,69,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,rock,4.270666666666667,4.270666666666667,57.74358974358974,86.08608608608608,10.78125,0.9339305711086225,45.72098475967175,53.134635149023644
jennifer lopez,play,211493,True,2001,57,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,hip hop,3.5248833333333334,3.5248833333333334,79.48717948717949,72.97297297297297,28.125000000000007,3.393057110862262,4.2321219226260265,91.983556012333
missy elliott,get ur freak on,211120,True,2001,68,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,hip hop,3.518666666666667,3.518666666666667,81.74358974358975,75.07507507507508,42.88194444444445,59.68645016797313,11.137162954279017,76.05344295991779
ricky martin,nobody wants to be lonely (with christina aguilera),252706,False,2008,52,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,pop,4.211766666666667,4.211766666666667,65.12820512820512,85.48548548548548,10.625,0.6483762597984323,7.303634232121923,60.63720452209661
christina milian,am to pm,231213,False,2001,60,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,hip hop,3.85355,3.85355,89.43589743589743,86.88688688688688,20.833333333333336,17.133258678611423,98.82766705744432,84.48098663926001
gorillaz,clint eastwood,340920,True,2001,74,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,hip hop,5.682,5.682,68.0,69.46946946946947,29.687500000000007,2.8331466965285554,8.182883939038687,53.95683453237411
2pac,until the end of time,266506,True,2001,57,0.757,0.706,8,-6.665,1,0.203,0.0267,0.0,0.197,0.375,96.976,hip hop,4.441766666666667,4.441766666666667,77.64102564102564,70.67067067067066,35.24305555555556,2.9899216125419934,23.09495896834701,38.54059609455293
tamia,stranger in my house,285386,False,2000,48,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94,pop,4.756433333333334,4.756433333333334,69.33333333333334,60.16016016016016,5.15625,11.534154535274354,17.23329425556858,21.17163412127441
mary j. blige,no more drama,326240,False,2001,61,0.653,0.837,6,-6.818,0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,pop,5.437333333333333,5.437333333333333,66.97435897435898,83.78378378378379,21.52777777777778,59.79843225083987,9.191090269636577,65.775950668037
jennifer lopez,love don't cost a thing,221226,False,2001,67,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,hip hop,3.6871,3.6871,80.61538461538463,84.28428428428428,12.274305555555557,0.34154535274356107,55.45134818288394,70.40082219938336
jamiroquai,little l,295400,False,2001,65,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906,pop,4.923333333333333,4.923333333333333,90.05128205128206,72.47247247247248,22.395833333333336,18.812989921612544,15.592028135990624,92.90853031860226
case,missing you,284666,False,2001,55,0.612,0.579,1,-6.417,0,0.0553,0.285,0.0,0.0556,0.716,86.31,hip hop,4.744433333333333,4.744433333333333,62.76923076923077,57.95795795795795,9.600694444444445,31.914893617021274,6.518171160609613,73.58684480986639
five,let's dance - radio edit,218626,False,2001,47,0.631,0.821,4,-7.853,0,0.0867,0.00876,0.000247,0.293,0.547,118.007,pop,3.6437666666666666,3.6437666666666666,64.71794871794872,82.18218218218217,15.052083333333336,0.980963045912654,34.34935521688159,56.217882836587876
rui da silva,touch me (radio edit) [feat. cassandra],213133,False,2001,54,0.464,0.922,0,-8.399,1,0.0638,0.124,0.227,0.0546,0.695,129.078,Dance/Electronic,3.552216666666667,3.552216666666667,47.58974358974359,92.2922922922923,11.07638888888889,13.885778275475925,6.400937866354045,71.42857142857143
alien ant farm,smooth criminal,209266,False,2001,75,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,rock,3.4877666666666665,3.4877666666666665,66.97435897435898,96.49649649649649,10.104166666666668,0.3538633818589026,16.881594372801874,89.4141829393628
erick sermon,music (feat. marvin gaye),223133,True,2001,57,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,hip hop,3.718883333333333,3.7188833333333333,92.0,46.64664664664665,35.24305555555556,20.940649496080628,8.874560375146542,90.85303186022611
d12,purple pills,304506,True,2001,68,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,hip hop,5.0751,5.0751,80.0,63.46346346346346,27.77777777777778,2.2284434490481524,33.99765533411488,77.4922918807811
usher,pop ya collar - radio edit,210813,False,2016,26,0.888,0.8,5,-3.944,0,0.0946,0.0901,2.12e-05,0.229,0.866,106.957,hip hop,3.51355,3.51355,91.07692307692308,80.08008008008008,16.423611111111114,10.089585666293392,26.846424384525207,89.00308324768757
madonna,don't tell me,280973,False,2000,53,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,pop,4.682883333333334,4.682883333333334,71.6923076923077,61.86186186186187,10.3125,5.621500559910415,10.715123094958969,69.78417266187051
blue,if you come back,207560,False,2001,58,0.582,0.707,10,-4.487,1,0.0319,0.0822,0.0,0.0467,0.701,78.375,pop,3.4593333333333334,3.4593333333333334,59.692307692307686,70.77077077077077,5.538194444444445,9.204927211646135,5.4747948417350525,72.04522096608427
atomic kitten,eternal flame - single version,195506,False,2001,58,0.578,0.581,0,-6.867,1,0.0318,0.0658,0.0042,0.0674,0.408,83.293,pop,3.258433333333333,3.2584333333333335,59.282051282051285,58.15815815815816,5.520833333333334,7.368421052631578,7.901524032825323,41.932168550873584
jagged edge,where the party at (feat. nelly),232573,False,2001,67,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,hip hop,3.876216666666666,3.8762166666666666,61.128205128205124,66.16616616616618,39.236111111111114,34.71444568868981,9.929660023446658,88.38643371017471
afroman,because i got high,197760,True,2001,68,0.802,0.341,7,-8.56,1,0.488,0.169,0.0,0.0783,0.849,166.01,hip hop,3.296,3.296,82.25641025641026,34.134134134134136,84.72222222222223,18.924972004479283,9.17936694021102,87.25590955806783
s club 7,don't stop movin',233626,False,2001,63,0.822,0.672,7,-6.133,1,0.0329,0.0285,0.0,0.213,0.91,117.033,pop,3.8937666666666666,3.8937666666666666,84.3076923076923,67.26726726726727,5.711805555555556,3.1914893617021276,24.970691676436108,93.52517985611512
nelly furtado,turn off the light,276106,False,2000,1,0.587,0.679,2,-6.26,1,0.0927,0.0839,0.000316,0.413,0.65,180.184,hip hop,4.601766666666666,4.601766666666666,60.2051282051282,67.96796796796797,16.09375,9.395296752519597,48.41735052754982,66.80369989722507
the supermen lovers,starlight - radio edit,234400,False,2001,61,0.739,0.679,0,-5.079,1,0.0373,0.000424,0.0187,0.389,0.786,127.487,Dance/Electronic,3.9066666666666663,3.9066666666666667,75.7948717948718,67.96796796796797,6.475694444444445,0.04748040313549832,45.60375146541618,80.78108941418294
mis-teeq,all i want - sunship radio edit,207400,False,2004,46,0.795,0.919,9,-3.07,0,0.0835,0.37,0.00863,0.189,0.96,134.079,pop,3.4566666666666666,3.4566666666666666,81.53846153846155,91.991991991992,14.496527777777779,41.43337066069429,22.157092614302464,98.6639260020555
jagged edge,promise,246720,False,2000,56,0.751,0.568,5,-5.431,0,0.0872,0.136,0.0,0.0288,0.646,128.002,hip hop,4.112,4.112,77.02564102564102,56.85685685685685,15.138888888888891,15.22956326987682,3.376318874560375,66.39260020554984
s club 7,have you ever,201533,False,2001,60,0.585,0.702,0,-5.734,1,0.0325,0.538,0.0,0.216,0.51,139.909,pop,3.358883333333333,3.3588833333333334,60.0,70.27027027027026,5.642361111111112,60.246360582306835,25.32239155920281,52.41521068859198
faith hill,there you'll be,222120,False,2001,60,0.321,0.511,8,-7.77,1,0.0306,0.513,0.0,0.127,0.17,128.98,pop,3.702,3.702,32.92307692307693,51.151151151151154,5.3125,57.446808510638306,14.88862837045721,17.471736896197328
ronan keating,lovin' each day,212973,False,2000,58,0.541,0.899,1,-6.261,1,0.0633,0.0178,2.95e-06,0.286,0.829,106.676,pop,3.54955,3.54955,55.487179487179496,89.98998998999,10.989583333333334,1.9932810750279955,33.52872215709261,85.20041109969168
destiny's child,bootylicious,207906,False,2001,64,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,pop,3.4651,3.4651,86.15384615384615,83.58358358358358,47.743055555555564,0.3146696528555431,17.819460726846426,65.46762589928058
steps,it's the way you make me feel,197360,False,2000,53,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,pop,3.289333333333333,3.2893333333333334,58.76923076923076,66.56656656656656,4.149305555555556,12.094064949608061,11.137162954279017,35.66289825282631
sunshine anderson,heard it all before,295826,False,2001,56,0.697,0.925,3,-4.209,0,0.216,0.0614,0.0,0.095,0.678,96.951,pop,4.930433333333333,4.930433333333333,71.48717948717949,92.5925925925926,37.5,6.875699888017918,11.137162954279017,69.6813977389517
lenny kravitz,again,231666,False,2000,68,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,rock,3.8611,3.8611,56.41025641025642,80.48048048048048,4.704861111111111,1.6573348264277716,12.3094958968347,81.08941418293936
daniel bedingfield,gotta get thru this - d'n'd radio edit,162333,False,2002,46,0.836,0.762,7,-5.044,0,0.0598,0.0826,5.48e-05,0.102,0.941,133.592,pop,2.70555,2.70555,85.74358974358974,76.27627627627628,10.381944444444445,9.249720044792834,11.957796014067995,96.71120246659814
db boulevard,point of view - radio edit,231166,False,2018,0,0.676,0.715,6,-6.854,1,0.0287,0.00284,0.0746,0.0685,0.275,129.006,Dance/Electronic,3.8527666666666662,3.8527666666666667,69.33333333333334,71.57157157157157,4.982638888888889,0.3180291153415454,8.030480656506448,28.263103802672152
janet jackson,all for you,329933,False,2001,65,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,pop,5.498883333333334,5.498883333333334,77.23076923076924,93.4934934934935,12.77777777777778,1.948488241881299,15.00586166471278,75.0256937307297
atomic kitten,whole again,185013,False,2001,66,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,pop,3.08355,3.08355,76.61538461538461,70.67067067067066,7.17013888888889,9.451287793952968,20.39859320046893,58.273381294964025
ja rule,livin' it up,257066,False,2001,64,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,hip hop,4.284433333333333,4.284433333333333,89.64102564102564,76.87687687687688,53.99305555555556,6.2038073908174685,4.806565064478312,65.36485097636177
dj pied piper & the masters of ceremonies,do you really like it? - radio edit,217120,False,2001,54,0.847,0.877,2,-5.424,1,0.0493,0.124,0.0,0.148,0.764,131.044,Dance/Electronic,3.6186666666666665,3.6186666666666665,86.87179487179488,87.78778778778779,8.559027777777779,13.885778275475925,17.35052754982415,78.52004110996917
jennifer lopez,i'm real (feat. ja rule) - murder remix,262133,True,2001,66,0.708,0.587,11,-7.93,0,0.151,0.273,0.0,0.0718,0.554,83.46,hip hop,4.368883333333334,4.368883333333334,72.61538461538461,58.75875875875876,26.21527777777778,30.57110862262038,8.417350527549825,56.93730729701954
musiq soulchild,love,304666,False,2000,0,0.569,0.385,1,-9.919,0,0.0499,0.342,0.0,0.0876,0.339,99.738,pop,5.077766666666666,5.077766666666666,58.35897435897436,38.53853853853854,8.663194444444446,38.297872340425535,10.269636576787807,34.84069886947585
robbie williams,eternity,302760,False,2001,48,0.469,0.316,10,-8.106,1,0.0265,0.504,6.04e-06,0.0919,0.199,77.967,pop,5.046,5.046,48.1025641025641,31.631631631631627,4.600694444444445,56.43896976483762,10.773739742086752,20.452209660842758
